method_a,method_b,benchmark,condition,metric,value_a,value_b,difference,ci_lower,ci_upper,p_value,significant,effect_size,test_name
r2v@0.4,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.990990990990991,-0.072072072072072,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.4,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.978978978978979,-0.06006006006006004,-0.08708708708708708,-0.036036036036036036,1.9073486328125e-06,True,,mcnemar
r2v@0.5,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.5,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.5,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9309309309309309,-0.012012012012011963,-0.024024024024024024,-0.003003003003003003,0.125,False,,mcnemar
r2v@0.5,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.5,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.990990990990991,-0.072072072072072,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.5,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.978978978978979,-0.06006006006006004,-0.08708708708708708,-0.036036036036036036,1.9073486328125e-06,True,,mcnemar
r2v@0.6,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.6,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.6,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9309309309309309,-0.012012012012011963,-0.024024024024024024,-0.003003003003003003,0.125,False,,mcnemar
r2v@0.6,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.6,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.990990990990991,-0.072072072072072,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.6,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.978978978978979,-0.06006006006006004,-0.08708708708708708,-0.036036036036036036,1.9073486328125e-06,True,,mcnemar
r2v@0.7,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.7,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.7,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9309309309309309,-0.012012012012011963,-0.024024024024024024,-0.003003003003003003,0.125,False,,mcnemar
r2v@0.7,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.7,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.990990990990991,-0.072072072072072,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.7,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.978978978978979,-0.06006006006006004,-0.08708708708708708,-0.036036036036036036,1.9073486328125e-06,True,,mcnemar
r2v@0.8,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.8,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.8,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9309309309309309,-0.012012012012011963,-0.024024024024024024,-0.003003003003003003,0.125,False,,mcnemar
r2v@0.8,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.8,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.990990990990991,-0.072072072072072,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.8,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.978978978978979,-0.06006006006006004,-0.08708708708708708,-0.036036036036036036,1.9073486328125e-06,True,,mcnemar
