method_a,method_b,benchmark,condition,metric,value_a,value_b,difference,ci_lower,ci_upper,p_value,significant,effect_size,test_name
r2v@0.6,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.6,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.6,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
r2v@0.7,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.7,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.7,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
r2v@0.7,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.7,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.7,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
r2v@0.8,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.8,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.8,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
r2v@0.8,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.8,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.8,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
