method_a,method_b,benchmark,condition,metric,value_a,value_b,difference,ci_lower,ci_upper,p_value,significant,effect_size,test_name
r2v@0.6,llm_only,humaneval,noisy,success_rate,0.9414414414414415,1.0,-0.058558558558558516,-0.07657657657657657,-0.042042042042042045,1.165859853102802e-09,True,,mcnemar
r2v@0.6,entropy_router,humaneval,noisy,success_rate,0.9414414414414415,0.918918918918919,0.022522522522522515,0.012012012012012012,0.03453453453453453,6.103515625e-05,True,,mcnemar
r2v@0.6,oracle_router,humaneval,noisy,success_rate,0.9414414414414415,1.0,-0.058558558558558516,-0.07657657657657657,-0.042042042042042045,1.165859853102802e-09,True,,mcnemar
r2v@0.7,slm_only,humaneval,noisy,success_rate,0.9234234234234234,0.918918918918919,0.0045045045045044585,0.0,0.009009009009009009,0.25,False,,mcnemar
r2v@0.7,llm_only,humaneval,noisy,success_rate,0.9234234234234234,1.0,-0.07657657657657657,-0.09759759759759759,-0.05855855855855856,2.5341950760093823e-12,True,,mcnemar
r2v@0.7,entropy_router,humaneval,noisy,success_rate,0.9234234234234234,0.918918918918919,0.0045045045045044585,0.0,0.009009009009009009,0.25,False,,mcnemar
r2v@0.7,oracle_router,humaneval,noisy,success_rate,0.9234234234234234,1.0,-0.07657657657657657,-0.09759759759759759,-0.05855855855855856,2.5341950760093823e-12,True,,mcnemar
r2v@0.8,slm_only,humaneval,noisy,success_rate,0.9219219219219219,0.918918918918919,0.0030030030030029353,0.0,0.0075075075075075074,0.5,False,,mcnemar
r2v@0.8,llm_only,humaneval,noisy,success_rate,0.9219219219219219,1.0,-0.0780780780780781,-0.0976351351351351,-0.060022522522522555,1.5224488336684772e-12,True,,mcnemar
r2v@0.8,entropy_router,humaneval,noisy,success_rate,0.9219219219219219,0.918918918918919,0.0030030030030029353,0.0,0.0075075075075075074,0.5,False,,mcnemar
r2v@0.8,oracle_router,humaneval,noisy,success_rate,0.9219219219219219,1.0,-0.0780780780780781,-0.0976351351351351,-0.060022522522522555,1.5224488336684772e-12,True,,mcnemar
r2v@0.9,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.9,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.1006381381381381,-0.06156156156156156,5.497824417943775e-13,True,,mcnemar
r2v@0.9,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.9,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.1006381381381381,-0.06156156156156156,5.497824417943775e-13,True,,mcnemar
